item_name,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-03-06,2026-03-07,2026-03-08,2026-03-09,2026-03-10,2026-03-11,2026-03-12,2026-03-13,2026-03-14,2026-03-15,2026-03-16,2026-03-17,2026-03-18,2026-03-19,2026-03-20,2026-03-21,2026-03-22,2026-03-23,2026-03-24,2026-03-25,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29,2026-04-30,2026-05-01,2026-05-02,2026-05-03,2026-05-04,2026-05-05,2026-05-06,2026-05-07,2026-05-08,2026-05-09,2026-05-10,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-16,2026-05-17,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31,2026-06-01,2026-06-02,2026-06-03,2026-06-04,2026-06-05,2026-06-06,2026-06-07,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-13,2026-06-14,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-20,2026-06-21,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-27,2026-06-28,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-04,2026-07-05,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-11,2026-07-12,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-17,2026-07-18,2026-07-19,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-25,2026-07-26,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-07,2026-08-08,2026-08-09,2026-08-10,2026-08-11,2026-08-12,2026-08-13,2026-08-14,2026-08-15,2026-08-16,2026-08-17,2026-08-18,2026-08-19,2026-08-20,2026-08-21,2026-08-22,2026-08-23,2026-08-24,2026-08-25,2026-08-26,2026-08-27,2026-08-28,2026-08-29,2026-08-30,2026-08-31,2026-09-01,2026-09-02,2026-09-03,2026-09-04,2026-09-05,2026-09-06,2026-09-07
수렵의 결정,258.0,206,9,42,29,0,100,0,308,12,0,393,48,447,93,0.0,0.0,0.0,39.0,0.0,2.0,97.0,271.0,150.0,569.0,88.0,0.0,0.0,105.0,243.0,481.0,0.0,0,6.0,362.0,455.0,135.0,345.0,40.0,74.0,0.0,0,0.0,0.0,7.0,0.0,20.0,0.0,90.0,309.0,143.0,0.0,0,0.0,1.0,0.0,0.0,66.0,0.0,17.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,139.0,0.0,66.0,0.0,0.0,73.0,14.0,0.0,70.0,100.0,0.0,0.0,0.0,1,5.0,164,6,0,0.0,0.0,0,305.0,123.0,0,1.0,1,0,0.0,0.0,0.0,3.0,62.0,224.0,55.0,0.0,432.0,4.0,9.0,0.0,71,32,103,2.0,38.0,0.0,0.0,55.0,28.0,138.0,194.0,0.0,0.0,121.0,238.0,111.0,0.0,1.0,200.0,18.0,0.0,345.0,0.0,98.0,20.0,9.0,38.0,0.0,169.0,218.0,66.0,0.0,0.0,0.0,10.0,11.0,59.0,0.0,330.0,8.0,11.0,26.0,10.0,7810.0,7.0,100.0,100.0,662.0,30.0,14.0,212.0,1015.0,50.0,148.0,0.0,59.0,0.0,505.0,77.0,321.0,3.0,2.0,3.0,2.0,0.0,0.0,113.0,475.0,462.0,1.0,870.0,30.0,206.0,42.0,350.0,112.0,291.0,34.0,103.0,109.0,564.0,185.0,43.0,0.0,31.0,267.0
수면 폭탄,1.0,75,20,227,2,0,0,162,188,1,29,0,0,1,3,125.0,383.0,15.0,10.0,43.0,0.0,93.0,0.0,0.0,15.0,0.0,0.0,230.0,100.0,0.0,0.0,0.0,173,0.0,100.0,0.0,30.0,94.0,0.0,0.0,951.0,191,1.0,100.0,0.0,4.0,0.0,56.0,0.0,0.0,30.0,1.0,115,0.0,1.0,39.0,0.0,51.0,0.0,0.0,20.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,154.0,0.0,0.0,0.0,0.0,101.0,0.0,12.0,0,10.0,202,0,0,1188.0,0.0,0,0.0,10.0,0,15.0,0,0,0.0,192.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,22.0,0.0,2.0,16,765,0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,1.0,519.0,33.0,1235.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,509.0,165.0,20.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,33.0,0.0,198.0,1.0,1.0,250.0,0.0,204.0,243.0,39.0,4.0,88.0,0.0,0.0,0.0,67.0,22.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,115.0,223.0,30.0,0.0,60.0,0.0,0.0,41.0
수줍은 들꽃,15151.0,10456,10630,11645,12605,9862,13723,12605,14071,9702,8653,16250,11007,11982,15889,12801.0,13354.0,11730.0,17018.0,15812.0,21202.0,24623.0,17569.0,18187.0,13419.0,16642.0,18332.0,22424.0,25045.0,16055.0,17938.0,16317.0,18333,19597.0,16266.0,19948.0,16139.0,16109.0,11769.0,16745.0,14990.0,15973,17404.0,15153.0,14793.0,9287.0,13462.0,13583.0,15000.0,16057.0,12048.0,13457.0,9051,11065.0,11000.0,15400.0,17408.0,13342.0,13271.0,10627.0,11520.0,11781.0,14129.0,14397.0,11061.0,9918.0,8329.0,10756.0,9600.0,13829.0,12024.0,11711.0,18586.0,9249.0,10033.0,10470.0,9991.0,9810.0,8498.0,9066.0,7819.0,10365.0,10100.0,9809.0,9236.0,12452.0,10700,8418.0,9071,9041,10257,9897.0,12049.0,8091,8102.0,7090.0,10087,10611.0,13168,14686,9991.0,9222.0,10426.0,11541.0,9574.0,13502.0,10289.0,10803.0,7875.0,8636.0,9198.0,8729.0,9039,8535,9555,8508.0,10392.0,10175.0,12165.0,13089.0,14547.0,10994.0,7367.0,8520.0,8943.0,9388.0,12679.0,8491.0,12729.0,8412.0,9144.0,11218.0,10506.0,10064.0,13333.0,10629.0,7590.0,7356.0,8759.0,10507.0,10782.0,11597.0,7893.0,9154.0,9535.0,6740.0,9085.0,10387.0,10110.0,8625.0,7503.0,10574.0,6327.0,9973.0,14991.0,9691.0,9193.0,9635.0,7599.0,8932.0,8879.0,9164.0,10787.0,10666.0,9200.0,9887.0,11303.0,9889.0,13384.0,12689.0,11865.0,9668.0,7776.0,8486.0,9453.0,10566.0,13203.0,9874.0,5549.0,7684.0,9163.0,8325.0,10961.0,8750.0,10410.0,6632.0,10400.0,6880.0,9454.0,9096.0,7087.0,7729.0,7371.0,7925.0,10106.0,8367.0,13535.0,3733.0
숙련가용 제작 키트,10.0,10,5,2,8994,5,3,11,24,6,0,2002,15,46,9997,34.0,14.0,7.0,0.0,3.0,0.0,33.0,7.0,17.0,7.0,5.0,15.0,13.0,12.0,8.0,2.0,3.0,2,2.0,6.0,13108.0,2.0,6.0,52.0,31.0,2.0,5,1003.0,5.0,24.0,2.0,9.0,10.0,12.0,14.0,9991.0,27.0,8,12.0,3.0,30.0,33519.0,19.0,37179.0,20.0,25.0,20.0,1039.0,35.0,5.0,12.0,2.0,40.0,9.0,49.0,67.0,6.0,4.0,16.0,87.0,9.0,6.0,16995.0,10.0,1.0,7.0,4.0,15.0,66.0,92.0,4.0,8,1.0,2,9,37,11.0,0.0,0,5.0,5.0,0,6107.0,6,8,9.0,6.0,7.0,21.0,8.0,19.0,12.0,14.0,33.0,22992.0,16.0,4.0,19980,4,3,0.0,11.0,9.0,1.0,13.0,30.0,26.0,27.0,1.0,10.0,28.0,6019.0,14.0,48.0,2.0,14.0,6008.0,12.0,11.0,63.0,29.0,35.0,31.0,40.0,16.0,28.0,18.0,5.0,1.0,1999.0,2.0,9.0,11.0,25.0,8.0,12.0,11.0,7.0,10.0,2.0,2.0,12.0,0.0,10066.0,15.0,42.0,12.0,445.0,18.0,14.0,128.0,12.0,7.0,7.0,10.0,16.0,58.0,100.0,21.0,7.0,2.0,22.0,14.0,4.0,1.0,2.0,150.0,8.0,10.0,2.0,13.0,1.0,457.0,5150.0,6.0,2641.0,115.0,2145.0,36.0,16.0,3000.0,12.0,1.0
시간 정지 물약,569.0,282,114,306,0,0,516,188,368,360,327,217,161,486,1184,21.0,0.0,0.0,22.0,454.0,183.0,412.0,82.0,278.0,0.0,24.0,1189.0,1235.0,100.0,168.0,54.0,333.0,0,0.0,89.0,298.0,122.0,317.0,0.0,327.0,0.0,953,97.0,1443.0,13.0,35.0,69.0,245.0,246.0,123.0,241.0,238.0,324,897.0,1.0,771.0,0.0,999.0,36.0,0.0,29.0,377.0,178.0,84.0,40.0,147.0,1.0,0.0,0.0,1468.0,372.0,0.0,864.0,0.0,72.0,251.0,113.0,574.0,0.0,688.0,126.0,235.0,119.0,208.0,68.0,0.0,1171,22.0,150,400,330,1405.0,375.0,419,32.0,312.0,120,300.0,882,0,18.0,220.0,3256.0,0.0,224.0,116.0,5.0,238.0,54.0,435.0,50.0,1100.0,1061,67,50,6.0,120.0,141.0,27.0,1.0,0.0,24.0,0.0,391.0,391.0,283.0,273.0,296.0,607.0,50.0,200.0,262.0,179.0,37.0,0.0,37.0,50.0,50.0,161.0,64.0,175.0,1293.0,20.0,297.0,25.0,56.0,307.0,300.0,0.0,22.0,110.0,38.0,12.0,161.0,492.0,664.0,237.0,75.0,0.0,0.0,200.0,0.0,586.0,85.0,30.0,201.0,892.0,55.0,1.0,760.0,45.0,136.0,1.0,138.0,739.0,502.0,154.0,1.0,50.0,113.0,0.0,514.0,137.0,66.0,479.0,3.0,0.0,182.0,106.0,183.0,111.0,629.0,0.0,0.0,0.0,390.0,772.0,0.0
신속 로브,10.0,1,5,111,0,0,0,10,0,0,0,0,300,100,100,30.0,0.0,3.0,0.0,55.0,20.0,0.0,0.0,0.0,10.0,0.0,247.0,0.0,0.0,0.0,55.0,0.0,115,3.0,0.0,298.0,0.0,0.0,100.0,0.0,205.0,10,0.0,0.0,63.0,0.0,0.0,44.0,402.0,0.0,0.0,0.0,11,5.0,32.0,181.0,35.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0,130.0,130.0,0.0,11.0,333.0,40.0,3.0,4.0,500.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,30,0.0,200,0,0,0.0,100.0,103,0.0,280.0,0,0.0,0,0,0.0,0.0,6.0,10.0,35.0,900.0,0.0,0.0,0.0,0.0,15.0,34.0,50,100,100,11.0,0.0,100.0,100.0,95.0,7.0,0.0,0.0,55.0,0.0,1.0,100.0,1.0,27.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.0,0.0,101.0,0.0,0.0,200.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,50.0,92.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,17.0,161.0,0.0,3.0,50.0,0.0,20.0,27.0,1.0,0.0,0.0,10.0,0.0,22.0,49.0,212.0,0.0,0.0,30.0,0.0,20.0,15.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,4.0,10.0,245.0,110.0,0.0
아드로핀 물약,94084.0,63236,52874,166039,164978,128153,135359,111433,74128,51517,195969,165079,143984,173470,113747,59070.0,63228.0,156637.0,156363.0,144160.0,160010.0,145279.0,79757.0,56383.0,298068.0,213829.0,215684.0,228953.0,214736.0,89412.0,73652.0,246371.0,222776,203533.0,210978.0,175992.0,92176.0,69084.0,246440.0,176836.0,151817.0,175584,134288.0,68885.0,87579.0,202822.0,154608.0,123305.0,134954.0,121510.0,63079.0,49030.0,170407,130447.0,183641.0,170892.0,102599.0,68982.0,72633.0,198224.0,182542.0,169517.0,173128.0,177485.0,90502.0,97992.0,102726.0,112601.0,149345.0,83687.0,68302.0,44404.0,126423.0,123019.0,86972.0,85615.0,104081.0,101125.0,51523.0,40510.0,209814.0,140545.0,117808.0,141659.0,126969.0,77180.0,61956,169672.0,150115,119000,131635,115319.0,98165.0,60784,152187.0,146079.0,116672,136413.0,114618,52236,42413.0,210706.0,124360.0,100848.0,135981.0,102601.0,58503.0,51651.0,176697.0,162182.0,129576.0,124972.0,123697,64997,66575,174753.0,129661.0,113102.0,107179.0,77866.0,48942.0,57066.0,76526.0,206746.0,87177.0,78510.0,70869.0,119828.0,154685.0,64688.0,56061.0,50629.0,60335.0,45519.0,33398.0,24225.0,58481.0,63139.0,47484.0,62765.0,70581.0,56662.0,33536.0,85402.0,88894.0,124357.0,97401.0,174875.0,49810.0,21459.0,102776.0,117293.0,74883.0,98736.0,79789.0,53022.0,40518.0,106762.0,82024.0,91171.0,79528.0,84852.0,67612.0,82444.0,213225.0,171233.0,209612.0,269405.0,218050.0,98932.0,105063.0,141169.0,128643.0,124805.0,134564.0,110715.0,90361.0,50851.0,122579.0,122894.0,104283.0,149025.0,128906.0,54201.0,51651.0,126136.0,130714.0,117290.0,154970.0,148248.0,71281.0,43023.0,163046.0,153791.0,142466.0,151986.0,131626.0,12931.0
아비도스 두툼한 생고기,3106.0,2787,2182,3219,2012,2016,2419,2389,2185,1607,2569,2485,2671,2711,2754,3277.0,2340.0,2620.0,2895.0,3514.0,3423.0,3577.0,3042.0,3397.0,3697.0,3210.0,3625.0,3169.0,4529.0,3220.0,3198.0,2926.0,2320,2763.0,2259.0,2816.0,2101.0,1579.0,3850.0,2657.0,2842.0,3152,4156.0,1517.0,1856.0,3133.0,3212.0,3008.0,2460.0,2588.0,2074.0,1944.0,4236,2403.0,2841.0,3357.0,3416.0,1971.0,3144.0,4778.0,3713.0,4543.0,5005.0,5312.0,2343.0,2395.0,3488.0,2460.0,3352.0,2687.0,3547.0,2292.0,5833.0,2416.0,3392.0,2174.0,2615.0,3590.0,1938.0,1609.0,2700.0,2341.0,2425.0,2551.0,2952.0,2065.0,1820,3275.0,5955,3622,5086,4601.0,6582.0,2711,3873.0,3526.0,3215,3832.0,3396,3413,2766.0,3506.0,2165.0,2176.0,3610.0,3640.0,2955.0,2030.0,2803.0,1929.0,2144.0,2653.0,2351,2586,1575,2617.0,2396.0,1060.0,1663.0,1650.0,2108.0,1302.0,3066.0,2870.0,1986.0,2033.0,2485.0,2462.0,1893.0,2265.0,2107.0,3042.0,3639.0,3923.0,2994.0,1753.0,1874.0,4429.0,3553.0,3508.0,3879.0,2601.0,2235.0,2196.0,2414.0,2874.0,3334.0,2725.0,2506.0,2489.0,2923.0,3092.0,1954.0,3586.0,6842.0,3142.0,2589.0,6088.0,1928.0,3619.0,3359.0,4520.0,2107.0,3742.0,3673.0,3738.0,3593.0,5219.0,4889.0,7600.0,3210.0,2771.0,2790.0,4108.0,3205.0,3870.0,2494.0,2885.0,2126.0,2550.0,3813.0,3703.0,3573.0,2873.0,4756.0,3959.0,2032.0,2993.0,5703.0,2263.0,2870.0,2525.0,3235.0,2495.0,2003.0,2436.0,1895.0,1146.0
아비도스 들꽃,2141.0,1865,2147,2493,2329,1237,2074,2750,3436,1801,1872,1934,2687,2624,3204,2769.0,4433.0,2245.0,3278.0,3926.0,4464.0,6132.0,3619.0,2976.0,2581.0,2823.0,2831.0,3884.0,4434.0,3156.0,3470.0,2432.0,2752,3202.0,3078.0,3844.0,3504.0,2666.0,1844.0,2274.0,2797.0,3275,4501.0,4214.0,3594.0,3727.0,3243.0,2961.0,4267.0,4055.0,3320.0,2813.0,3621,1981.0,2369.0,3835.0,3625.0,3000.0,3832.0,2834.0,2809.0,2780.0,3886.0,3497.0,2029.0,2367.0,2090.0,2339.0,2354.0,3605.0,3511.0,3763.0,6998.0,1019.0,2278.0,2053.0,3433.0,2539.0,2016.0,2264.0,1730.0,2237.0,1992.0,5400.0,4274.0,1868.0,2091,2376.0,3090,2311,2159,3839.0,3883.0,2267,4206.0,2525.0,2674,2269.0,2203,4841,3260.0,2033.0,3354.0,2065.0,3163.0,2398.0,2865.0,1611.0,3373.0,1650.0,1775.0,2050.0,1554,1677,2196,1233.0,2335.0,3754.0,2592.0,2495.0,2870.0,2338.0,2586.0,4290.0,1211.0,3406.0,2658.0,2289.0,2469.0,2146.0,2327.0,1569.0,3773.0,3052.0,2798.0,2816.0,2062.0,2163.0,2696.0,1875.0,4352.0,1251.0,1787.0,1636.0,2156.0,1905.0,2549.0,2232.0,2178.0,2127.0,1486.0,1558.0,1532.0,2658.0,4834.0,2203.0,1944.0,2125.0,2662.0,1468.0,2814.0,4378.0,962.0,2060.0,2591.0,2021.0,1959.0,2302.0,3027.0,2892.0,3410.0,1349.0,2419.0,4577.0,1909.0,2726.0,3093.0,2373.0,1237.0,1792.0,2610.0,2133.0,1788.0,1774.0,3788.0,1128.0,1966.0,2301.0,2441.0,1671.0,1757.0,2364.0,2222.0,1516.0,1683.0,1564.0,2283.0,1108.0
아비도스 목재,103099.0,79911,83080,67829,72510,74071,88764,95200,104522,79719,62968,73481,81235,87951,96702,97507.0,91516.0,64325.0,72668.0,78160.0,85129.0,93028.0,79755.0,79434.0,62283.0,61229.0,61303.0,69058.0,80093.0,66719.0,71631.0,51401.0,56865,62364.0,67448.0,76304.0,64805.0,68347.0,50373.0,56305.0,59317.0,68904,81921.0,67468.0,74450.0,58493.0,68729.0,71578.0,82845.0,91351.0,73340.0,76298.0,60016,58691.0,72088.0,91053.0,100939.0,72760.0,82788.0,62929.0,65259.0,66794.0,76875.0,81639.0,72752.0,81521.0,60187.0,57205.0,68141.0,73380.0,93803.0,92906.0,108617.0,60026.0,59739.0,52247.0,63002.0,71415.0,58334.0,64964.0,51606.0,53883.0,54765.0,61580.0,72087.0,52619.0,64259,42855.0,47436,50012,49273,53514.0,56836.0,49745,40486.0,43338.0,44585,50250.0,64668,53591,62905.0,52694.0,52493.0,49568.0,59776.0,65717.0,52851.0,49644.0,42759.0,41474.0,37599.0,46971.0,50729,45159,50523,37080.0,40454.0,39624.0,68626.0,68775.0,62216.0,69999.0,71852.0,86462.0,82167.0,79220.0,92904.0,78185.0,90615.0,71182.0,82757.0,82297.0,97908.0,109215.0,93165.0,90874.0,96543.0,89490.0,78861.0,92686.0,104293.0,78189.0,80773.0,65667.0,66818.0,82183.0,86309.0,98042.0,75551.0,79098.0,61159.0,64194.0,71982.0,85315.0,99231.0,82038.0,77196.0,72621.0,69435.0,73496.0,88722.0,94523.0,81883.0,97165.0,75212.0,65790.0,63188.0,77930.0,85016.0,70243.0,91826.0,70410.0,79711.0,80872.0,91284.0,98915.0,104298.0,92935.0,67934.0,79010.0,73226.0,87166.0,97447.0,85424.0,89331.0,66322.0,74062.0,70824.0,85913.0,92744.0,75507.0,81191.0,65736.0,70878.0,72488.0,89730.0,103217.0,20936.0
아비도스 유물,16754.0,15264,13887,13333,16660,13904,15149,16217,23696,18448,13074,16548,16635,19174,19628,18462.0,19529.0,15271.0,13934.0,15050.0,16778.0,18068.0,15575.0,17809.0,15491.0,16210.0,15313.0,14938.0,16611.0,15889.0,14521.0,12408.0,14458,13230.0,13301.0,14972.0,12766.0,15937.0,12006.0,14819.0,11395.0,13880,16214.0,12985.0,14519.0,11814.0,15963.0,15670.0,17423.0,16551.0,15854.0,14898.0,14090,12828.0,17358.0,18266.0,15408.0,15850.0,17722.0,14375.0,14877.0,15546.0,16915.0,17726.0,15161.0,13004.0,11798.0,10805.0,14669.0,12702.0,15672.0,11971.0,19474.0,10699.0,14402.0,13746.0,14235.0,12624.0,11985.0,13506.0,12716.0,11496.0,13054.0,12657.0,15575.0,13696.0,12317,13540.0,10342,10431,12167,12582.0,12035.0,10717,11618.0,11047.0,11423,11836.0,14735,12012,11605.0,11498.0,14743.0,7837.0,9882.0,12944.0,10888.0,10112.0,9482.0,9171.0,8726.0,8734.0,12035,10681,9683,8941.0,10562.0,9171.0,13981.0,13403.0,12551.0,10793.0,13420.0,22655.0,15528.0,17494.0,16634.0,12650.0,14336.0,12850.0,16718.0,13654.0,14165.0,17892.0,14119.0,14128.0,12131.0,13580.0,15567.0,14484.0,15220.0,12330.0,14549.0,9973.0,13380.0,15802.0,13092.0,13940.0,11321.0,12769.0,13695.0,14717.0,15489.0,14370.0,18297.0,13965.0,12056.0,11900.0,13302.0,11912.0,13896.0,15578.0,12416.0,14465.0,10638.0,12359.0,14108.0,15624.0,21006.0,13498.0,16587.0,13733.0,14652.0,13706.0,14934.0,16359.0,14754.0,15496.0,16299.0,13791.0,13327.0,14500.0,15072.0,13881.0,14703.0,12580.0,13369.0,12691.0,13401.0,17219.0,14043.0,12721.0,11069.0,14347.0,13338.0,13589.0,16380.0,4000.0
아비도스 융화 재료,7388784.0,4596493,4276725,9399783,9363803,7751262,8814515,8285434,7209575,4372597,7954509,7899237,7750831,9091203,8302227,5729385.0,4855993.0,6600539.0,7233212.0,6419116.0,7732516.0,7449768.0,4605065.0,3812379.0,5819381.0,5278335.0,4855956.0,5878156.0,5462074.0,3435936.0,3119586.0,5549362.0,5848782,5113892.0,5954564.0,5629053.0,3666459.0,3306223.0,5351669.0,5062952.0,4440134.0,5269909,4952391.0,3293205.0,2757940.0,5032297.0,5194535.0,4801854.0,5261644.0,4961593.0,3124112.0,2801975.0,5351087,5246222.0,5248719.0,6109960.0,5934226.0,3699321.0,2895448.0,5479207.0,4708174.0,4370738.0,4555134.0,4235380.0,2986634.0,2571927.0,4481731.0,4169952.0,4953933.0,3948452.0,3681112.0,2939898.0,3156718.0,3976817.0,4121463.0,3857156.0,4657166.0,4449159.0,2703403.0,2270202.0,4683736.0,4110679.0,3873740.0,4243836.0,4054877.0,2664364.0,2225064,3263976.0,3203070,2852077,3298176,3215394.0,2874279.0,2050736,3656088.0,3333625.0,2902361,3272686.0,5580452,3210518,2655012.0,4102239.0,2622536.0,2138565.0,2533599.0,2257694.0,1537498.0,1379489.0,1865279.0,1542473.0,1303547.0,1520807.0,1453709,861780,963465,1461208.0,1082686.0,951225.0,1576169.0,1524144.0,962511.0,1315622.0,17394641.0,14826755.0,8461069.0,7912991.0,6680094.0,4601089.0,3797945.0,6230444.0,5147311.0,4138405.0,4588875.0,4384506.0,2818082.0,3304796.0,17824753.0,12348656.0,9708035.0,10832703.0,9559229.0,5645069.0,4785559.0,6842971.0,6215583.0,6970894.0,5743807.0,5426157.0,3692777.0,3207958.0,5126958.0,4630247.0,4253921.0,5169597.0,4688410.0,2894128.0,2420514.0,4090880.0,3788602.0,3354109.0,3968385.0,3551909.0,2265726.0,1947203.0,3472979.0,3320083.0,3029736.0,3250368.0,3431902.0,2578030.0,2366439.0,3411698.0,2930935.0,2951954.0,3399185.0,3222335.0,2807477.0,1913253.0,2955568.0,2700403.0,2462937.0,3028215.0,2996821.0,2072056.0,2092303.0,3502307.0,2963518.0,2821674.0,3257530.0,3230634.0,2105979.0,2078184.0,3225713.0,3214633.0,2779929.0,3366284.0,3285969.0,458090.0
아비도스 철광석,2779.0,1330,1687,1494,1945,1624,1745,2328,1692,1738,1535,1622,1952,2221,2286,2172.0,3504.0,1610.0,2478.0,2195.0,3043.0,3107.0,2411.0,2897.0,1589.0,1668.0,2755.0,2774.0,2481.0,2667.0,2886.0,1863.0,2142,1711.0,2362.0,3574.0,2150.0,2169.0,1601.0,1994.0,1256.0,1712,3067.0,2073.0,2042.0,1698.0,1736.0,1807.0,2219.0,2145.0,2064.0,1657.0,2272,1064.0,2107.0,2567.0,2459.0,1606.0,1430.0,1735.0,1771.0,1930.0,2261.0,2130.0,1419.0,2099.0,1415.0,1316.0,1230.0,1243.0,1719.0,1485.0,5072.0,381.0,2052.0,695.0,1630.0,1933.0,1260.0,1625.0,1411.0,1875.0,1802.0,1463.0,2664.0,1106.0,844,1339.0,1066,1713,1424,2253.0,3186.0,2386,3377.0,2008.0,1753,2433.0,2018,2765,2171.0,2553.0,2064.0,1996.0,1526.0,1958.0,2921.0,863.0,1343.0,1327.0,1401.0,2936.0,1320,1582,1766,1134.0,1745.0,230.0,968.0,1612.0,2652.0,718.0,1938.0,3238.0,1268.0,1801.0,2514.0,1548.0,2046.0,2474.0,902.0,1761.0,2801.0,2217.0,3232.0,1405.0,1415.0,2635.0,2721.0,2092.0,2491.0,935.0,1850.0,1658.0,1979.0,1953.0,1610.0,1893.0,1238.0,2203.0,1656.0,2305.0,1276.0,2382.0,3128.0,2404.0,1292.0,2247.0,5945.0,1987.0,2661.0,3850.0,921.0,2035.0,1491.0,1898.0,1592.0,1746.0,3601.0,2497.0,2620.0,1192.0,2047.0,4345.0,2788.0,1595.0,1365.0,2247.0,1150.0,1985.0,2132.0,1797.0,1540.0,2084.0,3378.0,1026.0,1197.0,1993.0,2104.0,2475.0,1966.0,1459.0,3138.0,2048.0,585.0,2347.0,2355.0,1052.0
아비도스 태양 잉어,3429.0,3261,2444,3704,2529,2123,2381,2755,1835,1650,3540,2799,3218,2712,2977,1988.0,3159.0,2944.0,3333.0,3328.0,3428.0,3715.0,2760.0,3761.0,4590.0,3438.0,2943.0,3210.0,4550.0,3328.0,2921.0,3222.0,2562,2549.0,2328.0,2741.0,1664.0,1814.0,4108.0,2969.0,2848.0,3265,4800.0,1921.0,2064.0,3441.0,3509.0,3067.0,2923.0,2704.0,1520.0,1777.0,3773,2562.0,2913.0,3533.0,3466.0,1560.0,2898.0,4623.0,3961.0,4631.0,8621.0,5441.0,2497.0,2400.0,2896.0,2799.0,3689.0,2998.0,3363.0,2450.0,5555.0,2931.0,4338.0,2382.0,2476.0,3268.0,1839.0,1556.0,3081.0,3429.0,2201.0,2500.0,4722.0,1200.0,1670,3684.0,3982,4775,5247,5013.0,5508.0,2999,4054.0,3707.0,3951,4393.0,3888,3800,2675.0,3599.0,2392.0,2297.0,3150.0,3497.0,2838.0,2250.0,2713.0,1908.0,2211.0,2580.0,2390,1857,1227,2021.0,3214.0,1202.0,2435.0,2445.0,2374.0,1285.0,2962.0,3411.0,1610.0,1580.0,2292.0,2645.0,1990.0,2836.0,2361.0,2743.0,4485.0,2953.0,3831.0,2209.0,1702.0,7641.0,4560.0,3362.0,7188.0,2108.0,2681.0,2468.0,2316.0,3109.0,2484.0,2848.0,1675.0,1455.0,2086.0,3290.0,2574.0,3167.0,6576.0,2929.0,3026.0,4241.0,2683.0,3986.0,3331.0,4705.0,2063.0,3221.0,4060.0,4242.0,3957.0,5631.0,5767.0,8402.0,3565.0,3326.0,5495.0,4009.0,3849.0,4073.0,2593.0,3488.0,3436.0,2437.0,3947.0,4349.0,3616.0,3097.0,5256.0,3368.0,2998.0,4049.0,3114.0,2549.0,1840.0,2443.0,3485.0,2459.0,2148.0,2266.0,2352.0,1136.0
